date,Kabupaten,Rainfall_mm
2016-03-22,Bandung,7.393663645
2016-03-23,Bandung,17.83095932
2016-03-24,Bandung,69.996912
2016-03-25,Bandung,18.81149483
2016-03-26,Bandung,13.95546913
2016-03-27,Bandung,7.223884821
2016-03-28,Bandung,20.04099798
2016-03-29,Bandung,22.57891846
2016-03-30,Bandung,0
2016-03-31,Bandung,26.69805336
2016-04-01,Bandung,18.92263269
2016-04-02,Bandung,18.44647408
2016-04-03,Bandung,15.21071148
2016-04-04,Bandung,10.94191933
2016-04-05,Bandung,34.57489586
2016-04-06,Bandung,9.818779707
2016-04-07,Bandung,4.073297739
2016-04-08,Bandung,5.680853605
2016-04-09,Bandung,28.74329281
2016-04-10,Bandung,3.164015293
2016-04-11,Bandung,5.617130756
2016-04-12,Bandung,33.4860878
2016-04-13,Bandung,19.64240599
2016-04-14,Bandung,3.730561137
2016-04-15,Bandung,0.9114072025
2016-04-16,Bandung,19.61597729
2016-04-17,Bandung,19.60946846
2016-04-18,Bandung,9.434604406
2016-04-19,Bandung,20.54634905
2016-04-20,Bandung,15.54046726
2016-04-21,Bandung,1.541438162
2016-04-22,Bandung,7.826539278
2016-04-23,Bandung,24.69804668
2016-04-24,Bandung,7.6372118
2016-04-25,Bandung,17.64597845
2016-04-26,Bandung,23.30178165
2016-04-27,Bandung,35.11963177
2016-04-28,Bandung,11.97568417
2016-04-29,Bandung,13.96657419
2016-04-30,Bandung,0.03994908649
2016-05-01,Bandung,1.344387352
2016-05-02,Bandung,4.803402185
2016-05-03,Bandung,10.35169673
2016-05-04,Bandung,0.4128021151
2016-05-05,Bandung,3.239019513
2016-05-06,Bandung,8.740138292
2016-05-07,Bandung,6.690675259
2016-05-08,Bandung,15.88508892
2016-05-09,Bandung,24.41635323
2016-05-10,Bandung,0.05058754608
2016-05-11,Bandung,7.04800272
2016-05-12,Bandung,35.64655781
2016-05-13,Bandung,6.595774412
2016-05-14,Bandung,12.9940896
2016-05-15,Bandung,13.96901608
2016-05-16,Bandung,18.63825989
2016-05-17,Bandung,13.96261168
2016-05-18,Bandung,0
2016-05-19,Bandung,2.29805696
2016-05-20,Bandung,0
2016-05-21,Bandung,13.15030146
2016-05-22,Bandung,21.23269129
2016-05-23,Bandung,10.75695276
2016-05-24,Bandung,17.58776522
2016-05-25,Bandung,1.590153337
2016-05-26,Bandung,1.589981496
2016-05-27,Bandung,4.226310253
2016-05-28,Bandung,3.361788154
2016-05-29,Bandung,10.96891952
2016-05-30,Bandung,5.468922973
2016-05-31,Bandung,0.08885538206
2016-06-01,Bandung,3.210530162
2016-06-02,Bandung,16.65746212
2016-06-03,Bandung,1.794928551
2016-06-04,Bandung,4.982755065
2016-06-05,Bandung,0.9432293773
2016-06-06,Bandung,7.180317879
2016-06-07,Bandung,79.58424568
2016-06-08,Bandung,2.45339942
2016-06-09,Bandung,0.303189531
2016-06-10,Bandung,0.5069715232
2016-06-11,Bandung,1.471300185
2016-06-12,Bandung,3.869737744
2016-06-13,Bandung,0
2016-06-14,Bandung,1.193155646
2016-06-15,Bandung,1.567992032
2016-06-16,Bandung,0.02011778438
2016-06-17,Bandung,2.21126014
2016-06-18,Bandung,16.48059797
2016-06-19,Bandung,0.6149298549
2016-06-20,Bandung,1.541010976
2016-06-21,Bandung,0.1858101189
2016-06-22,Bandung,5.886635542
2016-06-23,Bandung,0.3251648471
2016-06-24,Bandung,0.1528675854
2016-06-25,Bandung,4.044069886
2016-06-26,Bandung,0.5145179629
2016-06-27,Bandung,4.968456388
2016-06-28,Bandung,0.0854682941
2016-06-29,Bandung,16.83157969
2016-06-30,Bandung,2.282653928
2016-07-01,Bandung,24.80305767
2016-07-02,Bandung,0.2186289132
2016-07-03,Bandung,13.26580954
2016-07-04,Bandung,0.3499683291
2016-07-05,Bandung,0
2016-07-06,Bandung,0
2016-07-07,Bandung,1.08814913
2016-07-08,Bandung,0.0454909103
2016-07-09,Bandung,0
2016-07-10,Bandung,5.43573761
2016-07-11,Bandung,11.26025534
2016-07-12,Bandung,8.233056307
2016-07-13,Bandung,8.051278353
2016-07-14,Bandung,1.445352584
2016-07-15,Bandung,7.985846758
2016-07-16,Bandung,31.27472591
2016-07-17,Bandung,13.71105909
2016-07-18,Bandung,14.69848394
2016-07-19,Bandung,8.354679108
2016-07-20,Bandung,1.679099858
2016-07-21,Bandung,26.12345695
2016-07-22,Bandung,7.53336525
2016-07-23,Bandung,27.69344902
2016-07-24,Bandung,9.393258333
2016-07-25,Bandung,0.0685194768
2016-07-26,Bandung,0.003226965317
2016-07-27,Bandung,0
2016-07-28,Bandung,0.4624274969
2016-07-29,Bandung,0.1776581034
2016-07-30,Bandung,0
2016-07-31,Bandung,0
2016-08-01,Bandung,0
2016-08-02,Bandung,0.1584763862
2016-08-03,Bandung,0.1213818043
2016-08-04,Bandung,0
2016-08-05,Bandung,1.099381864
2016-08-06,Bandung,2.305264235
2016-08-07,Bandung,8.249404907
2016-08-08,Bandung,2.406072378
2016-08-09,Bandung,3.283618212
2016-08-10,Bandung,0
2016-08-11,Bandung,0
2016-08-12,Bandung,2.834715664
2016-08-13,Bandung,0.9768172503
2016-08-14,Bandung,0
2016-08-15,Bandung,0
2016-08-16,Bandung,6.480927944
2016-08-17,Bandung,9.311641216
2016-08-18,Bandung,3.354841948
2016-08-19,Bandung,0
2016-08-20,Bandung,0
2016-08-21,Bandung,0
2016-08-22,Bandung,0.134338025
2016-08-23,Bandung,0
2016-08-24,Bandung,0.4162711054
2016-08-25,Bandung,0.4331501126
2016-08-26,Bandung,0.1024096236
2016-08-27,Bandung,40.42317867
2016-08-28,Bandung,21.35028648
2016-08-29,Bandung,12.18308973
2016-08-30,Bandung,27.80750942
2016-08-31,Bandung,2.582722485
2016-09-01,Bandung,2.386430383
2016-09-02,Bandung,0.7413058877
2016-09-03,Bandung,5.273798347
2016-09-04,Bandung,7.120940924
2016-09-05,Bandung,0.05280611292
2016-09-06,Bandung,4.542997599
2016-09-07,Bandung,17.31223297
2016-09-08,Bandung,7.204113722
2016-09-09,Bandung,0.8352858424
2016-09-10,Bandung,14.7402277
2016-09-11,Bandung,0
2016-09-12,Bandung,0.1680840366
2016-09-13,Bandung,0
2016-09-14,Bandung,4.541209817
2016-09-15,Bandung,12.15593147
2016-09-16,Bandung,77.75412369
2016-09-17,Bandung,0.7086896449
2016-09-18,Bandung,10.20624232
2016-09-19,Bandung,10.15661788
2016-09-20,Bandung,23.28611755
2016-09-21,Bandung,9.14816308
2016-09-22,Bandung,12.98721027
2016-09-23,Bandung,25.39670277
2016-09-24,Bandung,32.84067249
2016-09-25,Bandung,16.6498003
2016-09-26,Bandung,6.320472479
2016-09-27,Bandung,23.29622841
2016-09-28,Bandung,4.448254108
2016-09-29,Bandung,1.837373793
2016-09-30,Bandung,15.91308403
2016-10-01,Bandung,4.264710546
2016-10-02,Bandung,15.59071541
2016-10-03,Bandung,4.028969049
2016-10-04,Bandung,22.26746035
2016-10-05,Bandung,35.74909973
2016-10-06,Bandung,19.04754782
2016-10-07,Bandung,0.8750623763
2016-10-08,Bandung,28.13977432
2016-10-09,Bandung,29.47407532
2016-10-10,Bandung,12.50626945
2016-10-11,Bandung,0.216803804
2016-10-12,Bandung,0.761669755
2016-10-13,Bandung,3.164646149
2016-10-14,Bandung,7.251106024
2016-10-15,Bandung,18.23270845
2016-10-16,Bandung,0.8924410343
2016-10-17,Bandung,12.86085606
2016-10-18,Bandung,0
2016-10-19,Bandung,0.3357084543
2016-10-20,Bandung,8.900580883
2016-10-21,Bandung,20.72290134
2016-10-22,Bandung,15.91327572
2016-10-23,Bandung,16.81127501
2016-10-24,Bandung,6.212818623
2016-10-25,Bandung,20.06015539
2016-10-26,Bandung,9.277887583
2016-10-27,Bandung,10.98418593
2016-10-28,Bandung,22.7228179
2016-10-29,Bandung,13.07306957
2016-10-30,Bandung,7.657067299
2016-10-31,Bandung,25.02169704
2016-11-01,Bandung,7.964516401
2016-11-02,Bandung,12.76864815
2016-11-03,Bandung,16.35457134
2016-11-04,Bandung,1.780634165
2016-11-05,Bandung,2.505431056
2016-11-06,Bandung,7.675156116
2016-11-07,Bandung,5.99125278
2016-11-08,Bandung,21.82686281
2016-11-09,Bandung,21.75734711
2016-11-10,Bandung,6.94965148
2016-11-11,Bandung,11.72142577
2016-11-12,Bandung,8.736470461
2016-11-13,Bandung,39.3704195
2016-11-14,Bandung,14.92681217
2016-11-15,Bandung,18.60137415
2016-11-16,Bandung,10.35014248
2016-11-17,Bandung,2.546518564
2016-11-18,Bandung,11.57190871
2016-11-19,Bandung,2.71113646
2016-11-20,Bandung,8.226142645
2016-11-21,Bandung,8.21698451
2016-11-22,Bandung,11.96162581
2016-11-23,Bandung,16.66485071
2016-11-24,Bandung,11.97955656
2016-11-25,Bandung,1.408125132
2016-11-26,Bandung,6.811031342
2016-11-27,Bandung,14.26212215
2016-11-28,Bandung,13.57669258
2016-11-29,Bandung,16.0355258
2016-11-30,Bandung,20.38062
2016-12-01,Bandung,9.09867382
2016-12-02,Bandung,8.254045486
2016-12-03,Bandung,9.631213903
2016-12-04,Bandung,4.539047956
2016-12-05,Bandung,4.123660326
2016-12-06,Bandung,3.922837615
2016-12-07,Bandung,8.085346699
2016-12-08,Bandung,15.91353464
2016-12-09,Bandung,20.60066986
2016-12-10,Bandung,6.335969925
2016-12-11,Bandung,22.9092021
2016-12-12,Bandung,22.19623947
2016-12-13,Bandung,3.342705131
2016-12-14,Bandung,11.23764968
2016-12-15,Bandung,5.769964814
2016-12-16,Bandung,3.208420873
2016-12-17,Bandung,0.3075650409
2016-12-18,Bandung,0.9733529091
2016-12-19,Bandung,1.356271774
2016-12-20,Bandung,0.03403741401
2016-12-21,Bandung,0.05941716582
2016-12-22,Bandung,0
2016-12-23,Bandung,0.1559573114
2016-12-24,Bandung,1.606525898
2016-12-25,Bandung,2.949482203
2016-12-26,Bandung,8.89128685
2016-12-27,Bandung,0.6151720583
2016-12-28,Bandung,2.723477483
2016-12-29,Bandung,6.067482948
2016-12-30,Bandung,0.4050558954
2016-12-31,Bandung,1.974109769
2017-01-01,Bandung,0.8008581698
2017-01-02,Bandung,10.19617867
2017-01-03,Bandung,16.00829744
2017-01-04,Bandung,11.29448032
2017-01-05,Bandung,4.534375191
2017-01-06,Bandung,5.594688177
2017-01-07,Bandung,0.1531667858
2017-01-08,Bandung,1.260362238
2017-01-09,Bandung,2.237499297
2017-01-10,Bandung,3.483339071
2017-01-11,Bandung,3.411488056
2017-01-12,Bandung,4.227786541
2017-01-13,Bandung,3.171652079
2017-01-14,Bandung,3.092560887
2017-01-15,Bandung,1.628959179
2017-01-16,Bandung,13.52131176
2017-01-17,Bandung,9.879143
2017-01-18,Bandung,0.8660316467
2017-01-19,Bandung,5.839534163
2017-01-20,Bandung,11.80387044
2017-01-21,Bandung,30.60302925
2017-01-22,Bandung,36.77482796
2017-01-23,Bandung,2.195390224
2017-01-24,Bandung,16.6607666
2017-01-25,Bandung,10.28726077
2017-01-26,Bandung,0.9597020745
2017-01-27,Bandung,0.166557245
2017-01-28,Bandung,9.918562174
2017-01-29,Bandung,3.184627175
2017-01-30,Bandung,3.461285233
2017-01-31,Bandung,2.445565403
2017-02-01,Bandung,2.541949153
2017-02-02,Bandung,4.40961957
2017-02-03,Bandung,5.313809037
2017-02-04,Bandung,8.356563807
2017-02-05,Bandung,2.038555384
2017-02-06,Bandung,3.377601743
2017-02-07,Bandung,1.45211935
2017-02-08,Bandung,41.84273529
2017-02-09,Bandung,11.84991431
2017-02-10,Bandung,0.5682794452
2017-02-11,Bandung,1.241786063
2017-02-12,Bandung,2.793440402
2017-02-13,Bandung,7.627842665
2017-02-14,Bandung,15.63997936
2017-02-15,Bandung,11.06502628
2017-02-16,Bandung,6.559297085
2017-02-17,Bandung,1.681004584
2017-02-18,Bandung,0.1349318996
2017-02-19,Bandung,0.1157662421
2017-02-20,Bandung,101.2413597
2017-02-21,Bandung,3.728791952
2017-02-22,Bandung,36.5386591
2017-02-23,Bandung,8.374302149
2017-02-24,Bandung,5.900664926
2017-02-25,Bandung,18.14306545
2017-02-26,Bandung,4.973452091
2017-02-27,Bandung,20.73420095
2017-02-28,Bandung,26.1208477
2017-03-01,Bandung,26.35719395
2017-03-02,Bandung,11.10901237
2017-03-03,Bandung,9.806518078
2017-03-04,Bandung,13.08287573
2017-03-05,Bandung,24.67793941
2017-03-06,Bandung,13.71959782
2017-03-07,Bandung,26.31951141
2017-03-08,Bandung,4.574558616
2017-03-09,Bandung,1.371324331
2017-03-10,Bandung,0.754778713
2017-03-11,Bandung,5.082108378
2017-03-12,Bandung,4.227986813
2017-03-13,Bandung,1.501961589
2017-03-14,Bandung,3.052505493
2017-03-15,Bandung,3.092441082
2017-03-16,Bandung,0.34180668
2017-03-17,Bandung,27.53767776
2017-03-18,Bandung,57.47129631
2017-03-19,Bandung,15.77492952
2017-03-20,Bandung,6.484938383
2017-03-21,Bandung,10.24574161
2017-03-22,Bandung,5.679438829
2017-03-23,Bandung,4.283625841
2017-03-24,Bandung,4.80674386
2017-03-25,Bandung,14.2116766
2017-03-26,Bandung,18.02826834
2017-03-27,Bandung,9.237012863
2017-03-28,Bandung,10.59326863
2017-03-29,Bandung,2.924612403
2017-03-30,Bandung,6.885761261
2017-03-31,Bandung,1.222053856
2017-04-01,Bandung,14.86945581
2017-04-02,Bandung,4.629707694
2017-04-03,Bandung,7.719067812
2017-04-04,Bandung,11.19831991
2017-04-05,Bandung,7.089628458
2017-04-06,Bandung,17.36633348
2017-04-07,Bandung,0.1896635592
2017-04-08,Bandung,1.120157361
2017-04-09,Bandung,20.85810184
2017-04-10,Bandung,9.983446598
2017-04-11,Bandung,30.27711296
2017-04-12,Bandung,5.905834436
2017-04-13,Bandung,0.7899745703
2017-04-14,Bandung,0
2017-04-15,Bandung,2.670443773
2017-04-16,Bandung,0.6059198678
2017-04-17,Bandung,0.2950764298
2017-04-18,Bandung,37.59631348
2017-04-19,Bandung,26.7214365
2017-04-20,Bandung,3.563375473
2017-04-21,Bandung,4.32607913
2017-04-22,Bandung,16.04382563
2017-04-23,Bandung,14.29632854
2017-04-24,Bandung,2.391099393
2017-04-25,Bandung,24.42497349
2017-04-26,Bandung,7.165856123
2017-04-27,Bandung,18.49548197
2017-04-28,Bandung,3.857021928
2017-04-29,Bandung,6.68003583
2017-04-30,Bandung,11.11188054
2017-05-01,Bandung,7.888336658
2017-05-02,Bandung,15.3446188
2017-05-03,Bandung,41.73537827
2017-05-04,Bandung,36.04168224
2017-05-05,Bandung,30.53695107
2017-05-06,Bandung,4.358203769
2017-05-07,Bandung,23.58274126
2017-05-08,Bandung,6.558724165
2017-05-09,Bandung,1.259850115
2017-05-10,Bandung,0.4089030772
2017-05-11,Bandung,0.2423421219
2017-05-12,Bandung,1.389447391
2017-05-13,Bandung,0
2017-05-14,Bandung,0
2017-05-15,Bandung,0
2017-05-16,Bandung,0
2017-05-17,Bandung,0
2017-05-18,Bandung,0
2017-05-19,Bandung,0
2017-05-20,Bandung,0
2017-05-21,Bandung,0
2017-05-22,Bandung,0
2017-05-23,Bandung,0
2017-05-24,Bandung,0
2017-05-25,Bandung,0
2017-05-26,Bandung,0
2017-05-27,Bandung,0.3058958799
2017-05-28,Bandung,28.33690739
2017-05-29,Bandung,2.228382289
2017-05-30,Bandung,0.08519288152
2017-05-31,Bandung,9.827589512
2017-06-01,Bandung,14.68974924
2017-06-02,Bandung,0.8331702948
2017-06-03,Bandung,6.899004221
2017-06-04,Bandung,3.952497482
2017-06-05,Bandung,4.907989025
2017-06-06,Bandung,0
2017-06-07,Bandung,0
2017-06-08,Bandung,0
2017-06-09,Bandung,0.3631972969
2017-06-10,Bandung,0
2017-06-11,Bandung,0
2017-06-12,Bandung,3.666320801
2017-06-13,Bandung,10.52738142
2017-06-14,Bandung,10.74321413
2017-06-15,Bandung,0.4824253768
2017-06-16,Bandung,0.1144717522
2017-06-17,Bandung,0.3030731902
2017-06-18,Bandung,0
2017-06-19,Bandung,0.05939408764
2017-06-20,Bandung,0.00966193364
2017-06-21,Bandung,0.7575838566
2017-06-22,Bandung,0.5179644674
2017-06-23,Bandung,0.1499948166
2017-06-24,Bandung,3.826838851
2017-06-25,Bandung,3.413467884
2017-06-26,Bandung,0.1038656272
2017-06-27,Bandung,0.8162191808
2017-06-28,Bandung,47.55095673
2017-06-29,Bandung,5.170018315
2017-06-30,Bandung,21.38104391
2017-07-01,Bandung,0
2017-07-02,Bandung,0.07430932112
2017-07-03,Bandung,14.64627028
2017-07-04,Bandung,0
2017-07-05,Bandung,0
2017-07-06,Bandung,0.7802186608
2017-07-07,Bandung,0.2027012184
2017-07-08,Bandung,0
2017-07-09,Bandung,0
2017-07-10,Bandung,0
2017-07-11,Bandung,0
2017-07-12,Bandung,0.2377858758
2017-07-13,Bandung,0.1890812516
2017-07-14,Bandung,1.448332518
2017-07-15,Bandung,0.03199720848
2017-07-16,Bandung,0
2017-07-17,Bandung,1.78E-05
2017-07-18,Bandung,9.862230778
2017-07-19,Bandung,7.953174591
2017-07-20,Bandung,19.56923532
2017-07-21,Bandung,0.2591335997
2017-07-22,Bandung,4.463980794
2017-07-23,Bandung,11.34035826
2017-07-24,Bandung,1.429122627
2017-07-25,Bandung,0
2017-07-26,Bandung,0
2017-07-27,Bandung,5.369077206
2017-07-28,Bandung,18.24732828
2017-07-29,Bandung,0
2017-07-30,Bandung,0
2017-07-31,Bandung,0.004907491151
2017-08-01,Bandung,0
2017-08-02,Bandung,0
2017-08-03,Bandung,0
2017-08-04,Bandung,0
2017-08-05,Bandung,0
2017-08-06,Bandung,0
2017-08-07,Bandung,0
2017-08-08,Bandung,16.14942455
2017-08-09,Bandung,0
2017-08-10,Bandung,0
2017-08-11,Bandung,1.262293071
2017-08-12,Bandung,0
2017-08-13,Bandung,0
2017-08-14,Bandung,0.05251544528
2017-08-15,Bandung,0.9573555887
2017-08-16,Bandung,0.829094857
2017-08-17,Bandung,1.870804131
2017-08-18,Bandung,0.1089483127
2017-08-19,Bandung,0
2017-08-20,Bandung,0
2017-08-21,Bandung,0
2017-08-22,Bandung,0
2017-08-23,Bandung,0
2017-08-24,Bandung,0
2017-08-25,Bandung,0.4567707628
2017-08-26,Bandung,0
2017-08-27,Bandung,0
2017-08-28,Bandung,0
2017-08-29,Bandung,23.97085047
2017-08-30,Bandung,0
2017-08-31,Bandung,0
2017-09-01,Bandung,0
2017-09-02,Bandung,0
2017-09-03,Bandung,0
2017-09-04,Bandung,0.9869437516
2017-09-05,Bandung,0
2017-09-06,Bandung,2.17476368
2017-09-07,Bandung,0
2017-09-08,Bandung,0
2017-09-09,Bandung,0.05297854543
2017-09-10,Bandung,2.632718325
2017-09-11,Bandung,0.347872898
2017-09-12,Bandung,0
2017-09-13,Bandung,0
2017-09-14,Bandung,0
2017-09-15,Bandung,0
2017-09-16,Bandung,0
2017-09-17,Bandung,0
2017-09-18,Bandung,0
2017-09-19,Bandung,0
2017-09-20,Bandung,0
2017-09-21,Bandung,0
2017-09-22,Bandung,0
2017-09-23,Bandung,21.58265591
2017-09-24,Bandung,3.633478761
2017-09-25,Bandung,10.50187397
2017-09-26,Bandung,2.732467175
2017-09-27,Bandung,14.19279242
2017-09-28,Bandung,9.903468847
2017-09-29,Bandung,24.7570467
2017-09-30,Bandung,3.046811342
2017-10-01,Bandung,10.90511155
2017-10-02,Bandung,12.44153166
2017-10-03,Bandung,5.830948591
2017-10-04,Bandung,1.151324093
2017-10-05,Bandung,4.484270811
2017-10-06,Bandung,6.03659749
2017-10-07,Bandung,9.150865316
2017-10-08,Bandung,2.690988243
2017-10-09,Bandung,27.2042284
2017-10-10,Bandung,3.228760242
2017-10-11,Bandung,34.67941761
2017-10-12,Bandung,5.039060712
2017-10-13,Bandung,4.638227463
2017-10-14,Bandung,0.5801125467
2017-10-15,Bandung,3.572089434
2017-10-16,Bandung,16.89893818
2017-10-17,Bandung,2.224912763
2017-10-18,Bandung,16.74611235
2017-10-19,Bandung,2.147742748
2017-10-20,Bandung,0.5414830595
2017-10-21,Bandung,2.529069364
2017-10-22,Bandung,10.36671066
2017-10-23,Bandung,9.061715841
2017-10-24,Bandung,0.5734969676
2017-10-25,Bandung,58.98915482
2017-10-26,Bandung,36.77858162
2017-10-27,Bandung,19.09837246
2017-10-28,Bandung,19.39063311
2017-10-29,Bandung,0.08404741623
2017-10-30,Bandung,2.942306221
2017-10-31,Bandung,1.682559371
2017-11-01,Bandung,0
2017-11-02,Bandung,0
2017-11-03,Bandung,4.97054708
2017-11-04,Bandung,9.721959829
2017-11-05,Bandung,1.76723206
2017-11-06,Bandung,19.398664
2017-11-07,Bandung,6.483532906
2017-11-08,Bandung,5.141024351
2017-11-09,Bandung,20.0354991
2017-11-10,Bandung,21.84632206
2017-11-11,Bandung,18.35490274
2017-11-12,Bandung,7.52823472
2017-11-13,Bandung,45.28108692
2017-11-14,Bandung,31.77301884
2017-11-15,Bandung,5.914390326
2017-11-16,Bandung,24.15414619
2017-11-17,Bandung,20.43352747
2017-11-18,Bandung,1.624389946
2017-11-19,Bandung,24.01579285
2017-11-20,Bandung,3.285312295
2017-11-21,Bandung,19.99006033
2017-11-22,Bandung,9.58441186
2017-11-23,Bandung,3.338366747
2017-11-24,Bandung,3.040756702
2017-11-25,Bandung,4.166509867
2017-11-26,Bandung,17.75028276
2017-11-27,Bandung,87.18608665
2017-11-28,Bandung,8.958886385
2017-11-29,Bandung,3.937931657
2017-11-30,Bandung,3.410176635
2017-12-01,Bandung,3.091187596
2017-12-02,Bandung,0.02472820133
2017-12-03,Bandung,0.05957401358
2017-12-04,Bandung,8.600155592
2017-12-05,Bandung,2.057734251
2017-12-06,Bandung,3.720965981
2017-12-07,Bandung,22.73724031
2017-12-08,Bandung,30.56028843
2017-12-09,Bandung,10.79172063
2017-12-10,Bandung,10.41119885
2017-12-11,Bandung,15.48460293
2017-12-12,Bandung,3.557531834
2017-12-13,Bandung,19.58805513
2017-12-14,Bandung,8.427009344
2017-12-15,Bandung,17.5976429
2017-12-16,Bandung,17.56342506
2017-12-17,Bandung,23.86123466
2017-12-18,Bandung,9.548309326
2017-12-19,Bandung,0.7451048344
2017-12-20,Bandung,3.825493455
2017-12-21,Bandung,0.8875333071
2017-12-22,Bandung,0.8524751365
2017-12-23,Bandung,1.502490878
2017-12-24,Bandung,0
2017-12-25,Bandung,0
2017-12-26,Bandung,0.1751770042
2017-12-27,Bandung,3.316643715
2017-12-28,Bandung,0.1500173695
2017-12-29,Bandung,0.2348038852
2017-12-30,Bandung,10.53503537
2017-12-31,Bandung,4.463077068
2018-01-01,Bandung,1.675827742
2018-01-02,Bandung,13.80989885
2018-01-03,Bandung,12.21973801
2018-01-04,Bandung,16.44202709
2018-01-05,Bandung,3.385565758
2018-01-06,Bandung,3.862094164
2018-01-07,Bandung,5.722894192
2018-01-08,Bandung,1.369509637
2018-01-09,Bandung,0.8118823171
2018-01-10,Bandung,29.37831402
2018-01-11,Bandung,2.051840365
2018-01-12,Bandung,0.9063901305
2018-01-13,Bandung,3.315672398
2018-01-14,Bandung,6.670944929
2018-01-15,Bandung,1.875843287
2018-01-16,Bandung,1.861970007
2018-01-17,Bandung,1.74360019
2018-01-18,Bandung,2.508384705
2018-01-19,Bandung,3.77989912
2018-01-20,Bandung,8.64633894
2018-01-21,Bandung,5.116889119
2018-01-22,Bandung,4.62034893
2018-01-23,Bandung,3.023725748
2018-01-24,Bandung,14.50165272
2018-01-25,Bandung,13.88967133
2018-01-26,Bandung,5.052602649
2018-01-27,Bandung,3.932334781
2018-01-28,Bandung,0.4402078092
2018-01-29,Bandung,6.461823463
2018-01-30,Bandung,6.613400459
2018-01-31,Bandung,3.888705611
2018-02-01,Bandung,0.9173084199
2018-02-02,Bandung,0.09160684235
2018-02-03,Bandung,3.53160274
2018-02-04,Bandung,1.416677803
2018-02-05,Bandung,1.479310602
2018-02-06,Bandung,7.418662548
2018-02-07,Bandung,5.13713944
2018-02-08,Bandung,10.89673662
2018-02-09,Bandung,0.8196790516
2018-02-10,Bandung,1.346687347
2018-02-11,Bandung,3.524838924
2018-02-12,Bandung,11.14439964
2018-02-13,Bandung,2.479965806
2018-02-14,Bandung,6.976726055
2018-02-15,Bandung,24.58471298
2018-02-16,Bandung,1.14554733
2018-02-17,Bandung,0.09984939918
2018-02-18,Bandung,8.024686575
2018-02-19,Bandung,22.34822845
2018-02-20,Bandung,16.52874184
2018-02-21,Bandung,45.62554836
2018-02-22,Bandung,43.24045372
2018-02-23,Bandung,19.79285717
2018-02-24,Bandung,34.0103302
2018-02-25,Bandung,52.5923481
2018-02-26,Bandung,23.3326292
2018-02-27,Bandung,12.84537792
2018-02-28,Bandung,37.55817318
2018-03-01,Bandung,16.50340605
2018-03-02,Bandung,13.11120129
2018-03-03,Bandung,44.70465946
2018-03-04,Bandung,19.32404137
2018-03-05,Bandung,8.250217438
2018-03-06,Bandung,4.431100488
2018-03-07,Bandung,40.34648895
2018-03-08,Bandung,29.41385937
2018-03-09,Bandung,33.69009304
2018-03-10,Bandung,12.30167198
2018-03-11,Bandung,6.261857271
2018-03-12,Bandung,0.923938036
2018-03-13,Bandung,0.9741467535
2018-03-14,Bandung,0.4221473336
2018-03-15,Bandung,0
2018-03-16,Bandung,6.255125284
2018-03-17,Bandung,7.70938611
2018-03-18,Bandung,20.17110443
2018-03-19,Bandung,16.04437494
2018-03-20,Bandung,3.879672647
2018-03-21,Bandung,0.371356912
2018-03-22,Bandung,7.058815241
2018-03-23,Bandung,5.502565742
