date,Kabupaten,ERA5_LST_Mean,ERA5_LST_Max,ERA5_LST_Percentile95,ERA5_Cloud_Cover_Percentage,ERA5_Max_Lon,ERA5_Max_Lat
2020-01-24,karawang,27.540553487836632,28.518912887573265,28.38911145528158,0.0,106.92197669232604,-6.912536111299717
2020-01-25,karawang,24.405775772646315,25.569964981079124,25.006488418579124,0.0,106.92197669232604,-6.912536111299717
2020-01-26,karawang,27.27251048946952,28.30744641621908,28.30744641621908,0.0,106.92197669232604,-6.912536111299717
2020-01-27,karawang,27.2714855138466,28.7255849202474,28.61775614420577,0.0,106.92197669232604,-6.912536111299717
2020-01-28,karawang,27.949194069323948,29.112811660766624,29.034198379516624,0.0,106.92197669232604,-6.912536111299717
2020-01-29,karawang,27.80830716177321,28.63999265034994,28.56235593159994,0.0,106.92197669232604,-6.912536111299717
2020-01-30,karawang,27.39723997097159,28.4616587320964,28.4616587320964,0.0,106.92197669232604,-6.912536111299717
2020-01-31,karawang,26.530595078164435,27.24395586649581,27.18658281962081,0.0,106.92197669232604,-6.912536111299717
2020-02-01,karawang,27.242165486765447,28.474198277791345,28.301346715291345,0.0,106.92197669232604,-6.912536111299717
2020-02-02,karawang,25.69108967290424,27.04993336995443,26.77958831787112,0.0,106.92197669232604,-6.912536111299717
2020-02-03,karawang,25.94783707701829,26.989451980590843,26.785350418090843,0.0,106.92197669232604,-6.912536111299717
2020-02-04,karawang,26.390297171414574,26.957580184936543,26.953918075561543,0.0,106.92197669232604,-6.912536111299717
2020-02-05,karawang,26.807573468071293,27.62565193176272,27.481934483846032,0.0,106.92197669232604,-6.912536111299717
2020-02-06,karawang,24.727349036490903,25.607804234822595,25.22051582336428,0.0,106.92197669232604,-6.912536111299717
2020-02-07,karawang,26.03292693389292,26.85701840718588,26.734541193644247,0.0,106.92197669232604,-6.912536111299717
2020-02-08,karawang,25.906052744686484,27.30084571838381,27.17788022359213,0.0,106.92197669232604,-6.912536111299717
2020-02-09,karawang,25.61942183593222,26.639220809936543,26.16225140889486,0.0,106.92197669232604,-6.912536111299717
2020-02-10,karawang,27.69099130962816,29.103007888793968,28.98516934712728,0.0,106.92197669232604,-6.912536111299717
2020-02-11,karawang,26.87435258638284,28.224330520629906,28.19438260396322,0.0,106.92197669232604,-6.912536111299717
2020-02-12,karawang,27.75974298329492,28.772267913818386,28.616017913818386,0.0,106.92197669232604,-6.912536111299717
2020-02-13,karawang,27.10762898673709,28.46703046162924,28.40127525329592,0.0,106.92197669232604,-6.912536111299717
2020-02-14,karawang,26.98651585704601,28.194659169514978,28.078204091389978,0.0,106.92197669232604,-6.912536111299717
2020-02-15,karawang,27.39266365674389,28.34173482259115,28.21095682779952,0.0,106.92197669232604,-6.912536111299717
2020-02-16,karawang,26.47719710906236,27.551312383015954,27.48645235697433,0.0,106.92197669232604,-6.912536111299717
2020-02-17,karawang,26.18540998693775,26.867232259114587,26.67493082682296,0.0,106.92197669232604,-6.912536111299717
2020-02-18,karawang,26.00633165794716,26.75450223286947,26.64309272766116,0.0,106.92197669232604,-6.912536111299717
2020-02-19,karawang,25.73930217256912,26.304457600911466,26.203139241536466,0.0,106.92197669232604,-6.912536111299717
2020-02-20,karawang,25.77920434000788,26.501308695475306,26.48584645589193,0.0,106.92197669232604,-6.912536111299717
2020-02-21,karawang,25.948189038924163,26.67883961995443,26.6581690470378,0.0,106.92197669232604,-6.912536111299717
2020-02-22,karawang,27.02980322436632,27.72672233581545,27.543454106648767,0.0,106.92197669232604,-6.912536111299717
2020-02-23,karawang,27.122224888906395,27.98040606180831,27.77801348368331,0.0,106.92197669232604,-6.912536111299717
2020-02-24,karawang,26.24300355998092,27.096059417724632,27.059031422932943,0.0,106.92197669232604,-6.912536111299717
2020-02-25,karawang,25.57042059113281,26.920473988850915,26.7358222961426,0.0,106.92197669232604,-6.912536111299717
2020-02-26,karawang,27.16178213897622,28.3834339141846,28.2891956329346,0.0,106.92197669232604,-6.912536111299717
2020-02-27,karawang,27.05771750586395,28.26987101236984,28.230645751953148,0.0,106.92197669232604,-6.912536111299717
2020-02-28,karawang,27.07142243191083,28.10433476765951,28.09269739786788,0.0,106.92197669232604,-6.912536111299717
2020-02-29,karawang,26.84745449119179,27.740600840250693,27.672485605875693,0.0,106.92197669232604,-6.912536111299717
2020-03-01,karawang,25.98760328250412,26.38655306498213,26.22476921081545,0.0,106.92197669232604,-6.912536111299717
2020-03-02,karawang,27.74318909367279,28.64496129353841,28.5823799133301,0.0,106.92197669232604,-6.912536111299717
2020-03-03,karawang,27.528018425788527,28.24504941304525,28.173353449503622,0.0,106.92197669232604,-6.912536111299717
2020-03-04,karawang,26.722798137778423,27.603075917561853,27.483528391520224,0.0,106.92197669232604,-6.912536111299717
