date,Kabupaten,LST_Mean,LST_Max,LST_Percentile95,Cloud_Cover_Percentage,Max_Lon,Max_Lat
2022-05-150,Purwakarta,28.449427062108175,59.43527222,35.37161682501427,44.28441457449412,,
2022-05-150,Subang,25.74521203713165,63.74539544000004,35.241623964142306,14.093773797654425,,
2022-05-150,Sukabumi,20.028359373992135,39.197175800000025,27.38381507600003,99.81338258892045,,
2022-05-150,Sumedang,22.044185782596937,45.43164428,30.870306263799137,39.22140745820805,,
2022-05-150,Kota Bekasi,25.38113373850991,31.315221680000036,29.529733482500028,92.42247325678734,,
2022-06-166,Cianjur,8.866530363463966,44.04734617999998,19.748963598883513,85.0920288482125,,
2022-06-166,Garut,1.7185042888425224,8.335873220000053,5.941929990000016,99.35700035203936,,
2022-06-166,Sukabumi,12.024756546220024,24.110035519999997,19.369650092506216,97.99341834572537,,
2022-07-182,Bandung,21.595733085881317,59.886450860000025,27.37202496236735,3.2249534063618994,,
2022-07-182,Kota Cimahi,27.10774544532114,34.44270998000002,29.28172726712356,0.4523079736121604,,
